login_duration,journey_planner_duration,train_selection_duration,form_fill_duration,captcha_duration,session_duration,mouse_movements,page_scrolls,form_corrections,is_bot,avg_keystroke_interval_ms,mouse_idle_time_sec,backspace_count,account_age_days
0.1548180177214306,0.202764868853698,0.1413726035161515,0.216277184775284,0.2659316786199185,0.9811643534864828,1,1,0,1,10.134141459857908,0.049669249285793304,0,4
7.8718986637448,18.611716593101548,13.466799456135751,15.79634445423161,5.618793360586726,61.36555252780044,47,12,0,0,97.5782991595323,1.1913029972995484,0,788
0.1054285841441456,0.7990931531628294,0.1577098811717043,0.1763323897331884,0.3695024352751076,1.6080664434869756,2,2,0,1,14.036915699741385,0.3134633957848507,0,1
6.271579113068688,8.596351961389942,12.77090632625547,33.30323636170995,10.821225868609016,71.76329963103306,55,9,1,0,163.62011594018668,2.7362108714224753,1,639
0.4736839727581141,0.4377668075490389,0.1829845417866356,0.2978259384961032,0.3275226378289754,1.7197838984188674,3,2,0,1,14.560836309301981,0.3634253460778689,0,0
0.1931557744937132,0.401109429327608,0.1684797500942924,0.2952299442075661,0.512518383951381,1.570493282074561,3,0,0,1,9.612241527116302,0.20196653202601583,0,1
7.401512723170774,14.47557615855302,12.869013376038833,23.07000880383576,11.475144525151029,69.29125558674941,48,7,1,0,192.60368905578108,5.894278639891301,7,1422
0.2994605004810188,0.6318055647969948,0.3525798120189239,0.2315387614234149,0.2638512988813604,1.779235937601713,6,2,0,1,14.514410413512191,0.3876594140721299,0,1
8.20765893570841,16.210584012781432,12.956398715287412,17.060069177713896,7.486379850465511,61.921090691956664,53,8,1,0,232.4187785865417,4.459318619512559,4,927
0.3565928482909117,0.7076831235777439,0.1884473546396876,0.1781442449686103,0.4232832182236803,1.854150789700634,3,0,0,1,8.616394418577343,0.14538920846885278,0,1
6.401233912627661,13.724835446175938,7.941143891829077,10.318711077001891,10.426829007520212,48.81275333515478,37,6,0,0,216.63044211836987,1.6171688986544879,1,1216
0.226790744294094,0.2186155586504868,0.17882876449392,0.1790648866010315,0.2439088325884906,1.047208786628023,3,0,0,1,7.183572884725644,0.26229532649752735,0,2
0.4833762967918054,0.5354210684536161,0.2273696557104834,0.2607486532873613,0.2785611354033842,1.7854768096466505,1,0,0,1,16.332821978694188,0.1191808835345271,0,4
6.630275004409652,19.694135273781335,12.56615662007338,18.042998366059447,4.763121805684891,61.69668707000871,40,10,0,0,137.47823046587598,6.4136491767126165,1,1121
8.918275205000297,19.589940726995728,3.5314205083235115,35.435206781838886,7.785901595886907,75.26074481804534,43,9,0,0,104.1560717413439,2.556172228993213,6,283
2.9223106026756103,18.18398804065796,15.304046106434496,28.147103708719385,10.468308278831511,75.02575673731897,43,11,0,0,158.7351445771601,1.541071688595629,0,1186
8.440758327757788,9.260691793947636,9.21181586599354,29.07929210638767,9.488975398731156,65.48153349281779,50,8,0,0,109.06920386389957,6.733100742005856,0,555
10.374258273231735,17.674251891129437,19.619962031833513,39.88030606700082,9.97861738986188,97.52739565305738,47,9,0,0,174.34958891942483,2.8504589686442383,2,713
0.1849245604651349,0.2485668693862267,0.3998066526233099,0.1518919185580428,0.544242607715593,1.5294326087483072,3,1,0,1,8.018840454846403,0.4181609245855044,0,5
0.1049031962733067,0.2975917869387026,0.1829864694712629,0.206263114725839,0.3620551298616618,1.1537996972707731,4,1,0,1,18.751052932395496,0.040986269785936946,0,5
8.762581955916572,18.20635314465514,9.312592590325515,34.46810522526577,6.69438231043381,77.4440152265968,39,6,0,0,122.92679689377213,5.671854008228889,5,1424
0.4368336599217722,0.7147744164265111,0.1388481561609913,0.1751174091063034,0.2896705948261308,1.755244236441709,1,0,0,1,6.724466018306634,0.4618772692783113,0,5
0.4330262922256893,0.222842244788425,0.1875595865110589,0.1949532809206563,0.2973193713264003,1.3357007757722297,0,0,0,1,16.936400330839692,0.17815044469901914,0,3
0.1313927170047515,0.3981928359619225,0.3636298056633695,0.2318170749466618,0.2021441129300684,1.327176546506774,3,2,0,1,5.260704093381448,0.07554258535222808,0,5
0.3455450057678542,0.5887372499542319,0.3616384179761661,0.2458982873014597,0.5981114331831235,2.139930394182836,0,0,0,1,16.20944892852653,0.2621194814453518,0,5
8.640929036578523,14.409035931651673,12.553826871084183,23.075701550775825,9.376172305969094,68.05566569605931,48,7,0,0,117.75889555592357,6.90691866873539,0,1210
0.3029925167611096,0.4420381658684557,0.3772325008045473,0.2786351117901329,0.5297959071210259,1.9306942023452711,2,3,0,1,12.15695286723059,0.12116963224503208,0,4
7.44193988771547,15.819701965367306,10.869927349836956,16.724283467493997,6.880816595393079,57.73666926580681,50,11,0,0,120.95791133740839,5.980722808332385,3,1328
5.804142778050788,13.255115546641209,10.30060837330264,37.67867168234156,4.418529585633246,71.45706796596944,54,8,0,0,176.05395616818674,2.614442408447987,1,235
7.321615127757902,19.410658962752684,11.38855262235111,26.464240464712788,4.569796022320158,69.15486319989465,39,8,0,0,80.42370828477452,7.139561932174883,5,822
8.809201133448024,10.459484891572446,12.214423049680256,23.694986590268805,5.7540691258255885,60.93216479079512,44,7,0,0,183.6505477532629,4.857977839611765,0,158
11.540886633768949,15.49676520268205,15.382366671249136,32.54202793420055,12.720861215133937,87.68290765703462,43,6,0,0,202.75993816495827,1.1976433288779837,4,1072
8.848772000817668,17.149470715248874,14.763613159145043,23.79027260891647,14.952817759021231,79.50494624314929,51,2,0,0,173.83306524851946,7.6134172587445645,4,1106
8.746846383765245,9.32605151528312,13.846318368095298,17.297315894634565,3.844297199964639,53.06082936174286,35,11,1,0,206.01478360873136,1.4136464196798317,4,76
0.1221475997727203,0.3464238559251844,0.1777722591263721,0.1470652699824741,0.3986171497269171,1.1920261345336682,2,1,0,1,15.369783894985453,0.0840022323630063,0,4
10.772692861688515,17.668448400198198,13.435515551358169,33.01435897004048,5.310039803324419,80.20105558660977,40,8,0,0,198.92782487441343,6.318070036173155,4,918
0.1131572599378737,0.5347368982153038,0.106733164158535,0.2546608301597194,0.2239553378437322,1.2332434903151643,1,1,0,1,14.856270008421705,0.20342384726475898,0,3
0.460221270035856,0.6829542431033913,0.3011265345840679,0.2496666928936051,0.508734112224105,2.2027028528410253,1,2,0,1,13.582696811187844,0.3555632849857696,0,1
